,Unnamed: 0.1,Unnamed: 0,userid,username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetid,tweetcreatedts,retweetcount,text,hashtags,language,coordinates,favorite_count,is_retweet,original_tweet_id,original_tweet_userid,original_tweet_username,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,is_quote_status,quoted_status_id,quoted_status_userid,quoted_status_username,extractedts,neg,neu,pos,compound
1069,1965,1965,2477490775,HBBurggraaff,"Huisarts / huisartsopleider / verloskundige Weesp.
Family Physician with obsteric care. Teacher of Family Medicine. Widower.","Weesp, Kingdom the Netherlands",394,345,18752,2014-05-04 22:32:46.000000,1571317950963134464,2022-09-18 01:59:27,0,#Abduction of kids by a state like #Russia. How low can #Putin  go? https://t.co/HOG9aqYqyc https://t.co/iPj9a0VYMG,"[{'text': 'Abduction', 'indices': [0, 10]}, {'text': 'Russia', 'indices': [35, 42]}, {'text': 'Putin', 'indices': [56, 62]}]",en,,0,False,0,0,,0,0,,True,1570791376769658880,2528195210,adnashmyash,2022-09-18 08:52:37.573089,0.289,0.588,0.123,-0.5267
1700,2992,2992,17427951,cactusjoe,"Enjoy the ride. Life is too short for fear, hate, drama, vitriol, toxic people, racism, sexism, misogyny, tribalism, violence. Don't tweet it...DO IT. OK? Bye!",Madison WI,29,760,14230,2008-11-16 21:13:19.000000,1571335210167406592,2022-09-18 03:08:02,0,@RBReich Welcome to the New America. It's a lot like #Russia.,"[{'text': 'Russia', 'indices': [53, 60]}]",en,,0,False,0,0,,1571228223257690112,148529707,RBReich,False,0,0,,2022-09-18 08:52:31.114243,0.0,0.621,0.379,0.6705
4771,10229,10229,1255837805231693824,Brid_PA,"Working in Healthcare. Advocate for Justice & equality. Writer. 'We are like butterflies who flutter for a day and think it is forever' #CarlSagan
#Hope🦋","Meath, Ireland",4989,2930,23700,2020-04-30 12:34:16.000000,1571416425645867009,2022-09-18 08:30:46,0,"@strategywoman 09.30am Ireland☘
Good morning Yaroslava &amp; war coffee friends. Just up, didn't sleep so good. I'm glad it's Sunday, sunshine &amp; clouds here today &amp; the birds are singing.🌤 Hope you have a lovely day relaxing with Vlad &amp; Victory🐱 #warcoffee #Ukraine️ #Kyiv #HopeForPeace #Hope🦋 https://t.co/6K4YShzXpa","[{'text': 'warcoffee', 'indices': [258, 268]}, {'text': 'Ukraine️', 'indices': [269, 278]}, {'text': 'Kyiv', 'indices': [279, 284]}, {'text': 'HopeForPeace', 'indices': [285, 298]}, {'text': 'Hope', 'indices': [299, 304]}]",en,,28,False,0,0,,1571412183220916224,1364639441604800512,strategywoman,False,0,0,,2022-09-18 15:38:14.919577,0.05,0.578,0.372,0.9753
12839,28051,28051,1502284649116180482,KramarenkoMari3,"B. Sc. Physics, M. Sc. Photonics Researcher in PV technology ☀️ 🇺🇦🇪🇸 #StandWithUkraine #UkraineWillWin #StopRussianAgression #SaveUkraine 💙💛",,232,3356,3895,2022-03-11 14:06:15.000000,1571538391300284417,2022-09-18 16:35:24,5,A very nice thread of articles about national minorities in #Ukraine. If you want to know more about Ukraine. https://t.co/CWd96HpWIS,"[{'text': 'Ukraine', 'indices': [60, 68]}]",en,,16,False,0,0,,0,0,,False,0,0,,2022-09-18 18:35:56.424136,0.0,0.804,0.196,0.5256
7545,16979,16979,967260976109244417,Dolivermore,Opinions are those of author and not official positions of the U.S. government. Navy’s Director for Special Programs and a leader in the Special Ops community.,"Washington, DC",123,989,431,2018-02-24 04:52:42.000000,1571465095431032840,2022-09-18 11:44:09,0,"🇺🇦Ukrainian National Guard Special Forces reconnoiter a housing complex south of Dibrowka in Donetsk Oblast.  While the battle damage assessment is unclear, the Ukrainian forces clearly demonstrate great skill.  #SlavaUkraini #StandWithUkraine #ArmUkraineNow #DeOppressoLiber https://t.co/FvcO0xv4rM","[{'text': 'SlavaUkraini', 'indices': [212, 225]}, {'text': 'StandWithUkraine', 'indices': [226, 243]}, {'text': 'ArmUkraineNow', 'indices': [244, 258]}, {'text': 'DeOppressoLiber', 'indices': [259, 275]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-18 18:38:27.596004,0.172,0.618,0.21,0.4019
13173,28737,28737,25322379,lasciate,🇨🇦💗🇺🇦,|REDACTED|,310,675,1433,2009-03-19 15:49:20.000000,1571542551236325376,2022-09-18 16:51:56,2,"Nothing can defeat #NAFO

#NAFOfellas and #Ukraine are and always will be victorious. https://t.co/a6VtcWUXTI","[{'text': 'NAFO', 'indices': [19, 24]}, {'text': 'NAFOfellas', 'indices': [26, 37]}, {'text': 'Ukraine', 'indices': [42, 50]}]",en,,3,False,0,0,,0,0,,True,1571493681550757888,308961248,ivanastradner,2022-09-18 19:21:15.688655,0.0,0.84,0.16,0.357
16881,36885,36885,1569039128062300172,Marina_LaLecca_,"PURE IO, COME ALTRE CENTINAIA DI FASCISTE E LEGHISTE, HO SCOPATO CON MARINA BERLUSCONI! SIA AD ARCORE CHE A VALBONNE! HO VISTO I SUOI TANTI CRIMINI E NE SCRIVO!",elenamoraliofficial@gmail.com,0,0,22,2022-09-11 19:04:47.000000,1571595355166326786,2022-09-18 20:21:46,0,"KILLERS #SILVIOBERLUSCONI, #MARINABERLUSCONI &amp; #PIERSILVIOBERLUSCONI INCITED NAZI卐GENOCIDAL #PUTIN TO KILL 60.000 HEROES IN #UKRAINE &amp; THREATEN 3RD WORLD WAR JUST TO HAVE CRIMINAL POLITICAL VISIBILITY! I MADE S-E-X W ALL OF #BERLUSCONI: THEY ARE MURDERERS CAPABLE OF EVERY SH-IT! https://t.co/WdVk1LJ4nR","[{'text': 'SILVIOBERLUSCONI', 'indices': [8, 25]}, {'text': 'MARINABERLUSCONI', 'indices': [27, 44]}, {'text': 'PIERSILVIOBERLUSCONI', 'indices': [51, 72]}, {'text': 'PUTIN', 'indices': [96, 102]}, {'text': 'UKRAINE', 'indices': [128, 136]}, {'text': 'BERLUSCONI', 'indices': [232, 243]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-18 20:28:15.386778,0.417,0.474,0.109,-0.9745
7448,16759,16759,831368907730608128,stevero40104467,"freedom, financial markets, politics, law, astrology. Preferred pronoun: BDE",CT,1088,631,27206,2017-02-14 05:06:08.000000,1571463589914976258,2022-09-18 11:38:10,0,To track everything u do and control what you spend your money on. And to be able to take the money of anyone (aka his political enemies - no more need to bother with raids from his corrupt #FBI thugs) This alone is reason for the top priority being getting #Biden and cronies out https://t.co/bHF25XEnWQ,"[{'text': 'FBI', 'indices': [190, 194]}, {'text': 'Biden', 'indices': [258, 264]}]",en,,0,False,0,0,,0,0,,True,1570776374209818624,1354459849187356672,WHOSTP,2022-09-18 15:23:09.230070,0.166,0.805,0.029,-0.8183
12360,27126,27126,1118104572885647361,AnnaScharro,"United Democratic World → #ArmUkraine

Lieber im Dunkeln sitzen als putin's Gas&Öl zu kaufen

#StopTerroristRussia → https://t.co/DAEt3veb4c

#ГЕТЬ_РФ_ІЗ_ООН",🇪🇺,166,131,9891,2019-04-16 10:51:18.000000,1571532967108919297,2022-09-18 16:13:51,0,"@armyinformcomua 💔🙏10 most destroyed cities of Ukraine before 02.05.2022⬇️

United Civilized World → #ArmUkraineNow

#RussiaIsATerroristState 

https://t.co/qd2WYFC4qL","[{'text': 'ArmUkraineNow', 'indices': [101, 115]}, {'text': 'RussiaIsATerroristState', 'indices': [117, 141]}]",en,,1,False,0,0,,1571499161714917376,1157249837206843392,armyinformcomua,False,0,0,,2022-09-19 01:09:37.546897,0.216,0.556,0.229,0.1045
5132,11132,11132,2758100418,GlasnostGone,"I don't like tiny, topless Russian, tin-pot dictators who invade Ukraine. https://t.co/hgaxNN3VM1",London,2128,80310,124509,2014-08-23 08:08:17.000000,1571422610948235265,2022-09-18 08:55:20,55,Ukrainian troops training on artillery in #Estonia. https://t.co/JOl6ZDNxAE #Ukraine https://t.co/d6qIYEA3DM,"[{'text': 'Estonia', 'indices': [42, 50]}, {'text': 'Ukraine', 'indices': [76, 84]}]",en,,307,False,0,0,,0,0,,False,0,0,,2022-09-18 11:49:59.684892,0.0,1.0,0.0,0.0
374,692,692,233009911,poles38,"Wind in my face, Gun on my side, God in my heart ! love this country🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸. #MAGA #ultramega #bluelivesmatter #2a #GOD",U.S.A.,228,238,7021,2011-01-02 01:14:34.000000,1571297242375458821,2022-09-18 00:37:10,0,@FoxNews I’m sure #putin is shaking in his boots! 😭😭🤣🤣,"[{'text': 'putin', 'indices': [18, 24]}]",en,,0,False,0,0,,1571287928302891008,1367531,FoxNews,False,0,0,,2022-09-18 08:03:03.734328,0.22,0.529,0.251,0.2714
10684,23610,23610,471964250,Ulrika_Steiner,"Former management consultant in industry & infrastructure. Believe in Europe, science & sense. Mom of 2 & Grandma of 3. 📸: Autumn at the🤴Djurgården 🇸🇪",Stockholm and Österlen ,766,801,28197,2012-01-23 13:04:28.000000,1571511738205339661,2022-09-18 14:49:30,0,#ArmUkraineToWin 🇺🇦 NOW! 87 000 murdered civilians in #Mariupol What’s next? https://t.co/14CbP3qOFX,"[{'text': 'ArmUkraineToWin', 'indices': [0, 16]}, {'text': 'Mariupol', 'indices': [54, 63]}]",en,,1,False,0,0,,0,0,,True,1571175966222827520,708954141700329472,dim0kq,2022-09-18 18:27:37.279466,0.299,0.701,0.0,-0.69
6313,14044,14044,1515246652432523268,MarkRid89403375,"Open Source Intelligence, Reporting news from all over Ukraine. 
 
@NewsUkrainian24 back up account.",,141,12813,13960,2022-04-16 08:32:39.000000,1571443275873095680,2022-09-18 10:17:27,11,"At the entrance to Kozacha Lopan'
#UkraineRussiaWar https://t.co/dinyiggghq","[{'text': 'UkraineRussiaWar', 'indices': [34, 51]}]",en,,49,False,0,0,,0,0,,False,0,0,,2022-09-18 13:52:52.181124,0.0,1.0,0.0,0.0
17298,37825,37825,1519008129228410882,ComradeSaulG,"Marxist-Leninist ☭, Ethnically 🇧🇩 | Born & raised in 🇮🇹
Anti-Imperialist 💪
Anti-Revisionist ✨
Fuck Liberalism 🔥
For newbs: https://t.co/5MIKngtiRZ",,231,98,3558,2022-04-26 17:39:03.000000,1571602292880687105,2022-09-18 20:49:20,0,"Not even ordinary Ukrainian. Straight up Nazi defender. When someone calls out the Nazi then you're somehow automatically pro-Putin. REMEMBER: I'm not saying every Ukraine is NAZI. #Ukraine 

A man with the Azov flag. https://t.co/JNX4uBJSSm","[{'text': 'Ukraine', 'indices': [181, 189]}]",en,,1,False,0,0,,0,0,,True,1571583062429040640,1503734741341720576,MarxismGuy,2022-09-19 00:32:57.267215,0.0,0.909,0.091,0.3182
17006,37154,37154,1475302950729760774,RoadVisionary,Author; photographer; Open Road visionary. Digital security evangelist. Long live cowgirls. *I block you if you limit who can reply*,"Nevada, USA",57,27,801,2021-12-27 03:10:21.000000,1571597204334452738,2022-09-18 20:29:07,1,"#COVID: Ironic how it went from being ""Trump's vaccine"" and ""I won't take Trump's vaccine"" to ""Inject your children with this untested shot!"" the day #Biden was sworn in. #slaves","[{'text': 'COVID', 'indices': [0, 6]}, {'text': 'Biden', 'indices': [150, 156]}, {'text': 'slaves', 'indices': [171, 178]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-19 00:23:49.697852,0.058,0.942,0.0,-0.2003
18717,40634,40634,1522954646704246785,24talker,"https://t.co/7IJ1mmfzNr
Breaking news from all over the world!",United States,5,52,1312,2022-05-07 15:01:10.000000,1571628149246656512,2022-09-18 22:32:04,1,"West wavers on Ukraine proposals to seize Russian assets as reparations 

#Ukraine #Russia #UkraineRussiaWar #UkraineRussianWar #RussiaIsANaziState #RussiaUkraineWar #Russian #RussianWarCrimes #Kherson #Izyum #Donetsk #Kharkiv #KharkivOffensive 
https://t.co/PfNp8eEQ1L","[{'text': 'Ukraine', 'indices': [74, 82]}, {'text': 'Russia', 'indices': [83, 90]}, {'text': 'UkraineRussiaWar', 'indices': [91, 108]}, {'text': 'UkraineRussianWar', 'indices': [109, 127]}, {'text': 'RussiaIsANaziState', 'indices': [128, 147]}, {'text': 'RussiaUkraineWar', 'indices': [148, 165]}, {'text': 'Russian', 'indices': [166, 174]}, {'text': 'RussianWarCrimes', 'indices': [175, 192]}, {'text': 'Kherson', 'indices': [193, 201]}, {'text': 'Izyum', 'indices': [202, 208]}, {'text': 'Donetsk', 'indices': [209, 217]}, {'text': 'Kharkiv', 'indices': [218, 226]}, {'text': 'KharkivOffensive', 'indices': [227, 244]}]",en,,2,False,0,0,,0,0,,False,0,0,,2022-09-19 01:08:55.570037,0.0,0.934,0.066,0.1779
1015,1858,1858,1565103719955529729,RobinHood2rescu,Supports freedom everywhere,USA USA USA,80,10,563,2022-08-31 22:26:30.000000,1571316123710230529,2022-09-18 01:52:12,0,"@1rettiwTYAG2020 They are not called ""refugees"" when #RussiaIsATerroristState sends them to re-education and filtration camps.   Forceful removal of people of #ukraine by ruzzia is actually a war crime and they will be held accountable for this.  From the UN:

https://t.co/FSaW7QezdS","[{'text': 'RussiaIsATerroristState', 'indices': [53, 77]}, {'text': 'ukraine', 'indices': [159, 167]}]",en,,1,False,0,0,,1571301503654137856,1565379385439428608,1rettiwTYAG2020,False,0,0,,2022-09-18 13:08:00.931150,0.163,0.837,0.0,-0.8126
2595,4772,4772,34262462,SputnikInt,"Sputnik is a global wire, radio and digital news service. We exist to tell the stories that aren’t being told.
https://t.co/Bm9lf6X7ik
https://t.co/Ni7oltqtHv…",,309,355732,204285,2009-04-22 12:55:28.000000,1571366926613610501,2022-09-18 05:14:04,9,"#US Veterans: If #NATO Didn't Want #Ukraine Grid Hit, It Shouldn't Have Taken Part in Kiev's Offensive https://t.co/cWjZKXHGtx https://t.co/GbClo4vPKW","[{'text': 'US', 'indices': [0, 3]}, {'text': 'NATO', 'indices': [17, 22]}, {'text': 'Ukraine', 'indices': [35, 43]}]",en,,20,False,0,0,,0,0,,False,0,0,,2022-09-18 10:37:42.469151,0.199,0.801,0.0,-0.4976
13041,28459,28459,727300877061476353,TheWuhanClan,OEF Vet. Economic musings. Blue collar labor advocate. Not politically aligned with any party or candidate. Tweets/RTs/Likes for my own amusement & cataloguing.,Mandate of Heaven,224,9582,63215,2016-05-03 00:56:56.000000,1571540860814217216,2022-09-18 16:45:13,0,FULL COLLAPSE #china https://t.co/0HwnGVBqBq,"[{'text': 'china', 'indices': [14, 20]}]",en,,9,False,0,0,,0,0,,True,1571534711486382080,1200616796295847936,unusual_whales,2022-09-18 17:27:08.504440,0.567,0.433,0.0,-0.6037
13741,29889,29889,1217612020419301376,Pooja33719735,"A twenty-something year old graduate who loves all things RF (Cambridges/Prince & Princess of Wales), travel, nature, and reading related! 🙂💜🌸📖",United Kingdom,933,3377,27674,2020-01-16 00:58:43.000000,1571549504909840384,2022-09-18 17:19:34,22,"The Princess of Wales has recevied First Lady of Ukraine, Olena Zelenska, this afternoon at Buckingham Palace 🖤

The Prince and Princess of Wales first met with President Volodymyr Zelensky &amp; his wife, Olena Zelenska, in 2020.

#PrincessofWales #CatherinePrincessofWales #Ukraine https://t.co/mEW7FVJ6MV","[{'text': 'PrincessofWales', 'indices': [232, 248]}, {'text': 'CatherinePrincessofWales', 'indices': [249, 274]}, {'text': 'Ukraine', 'indices': [275, 283]}]",en,,164,False,0,0,,0,0,,False,0,0,,2022-09-18 20:07:09.796706,0.0,0.907,0.093,0.6369
6075,13462,13462,1490100826601402372,IahRataza,"WD3 is a writer, producer, actor, musician, from Pasadena, California",,348,112,1640,2022-02-05 23:12:14.000000,1571439234526879745,2022-09-18 10:01:24,0,"@Bozoing WD3 movie 🐸
Live-More 3 https://t.co/sVbjCWuQxm #hiphop #BreakingNews #ou  #dccomics #rap #musicaltheatre   #djvlad #djakademiks #Trending #subscribe #russia #FYP #cannabiscup #putin #like #viral #QueenElizabeth #Cat #Ukraine #comedy #wildingout #comedy #TikTok #shorts #NBA2K23","[{'text': 'hiphop', 'indices': [57, 64]}, {'text': 'BreakingNews', 'indices': [65, 78]}, {'text': 'ou', 'indices': [79, 82]}, {'text': 'dccomics', 'indices': [84, 93]}, {'text': 'rap', 'indices': [94, 98]}, {'text': 'musicaltheatre', 'indices': [99, 114]}, {'text': 'djvlad', 'indices': [117, 124]}, {'text': 'djakademiks', 'indices': [125, 137]}, {'text': 'Trending', 'indices': [138, 147]}, {'text': 'subscribe', 'indices': [148, 158]}, {'text': 'russia', 'indices': [159, 166]}, {'text': 'FYP', 'indices': [167, 171]}, {'text': 'cannabiscup', 'indices': [172, 184]}, {'text': 'putin', 'indices': [185, 191]}, {'text': 'like', 'indices': [192, 197]}, {'text': 'viral', 'indices': [198, 204]}, {'text': 'QueenElizabeth', 'indices': [205, 220]}, {'text': 'Cat', 'indices': [221, 225]}, {'text': 'Ukraine', 'indices': [226, 234]}, {'text': 'comedy', 'indices': [235, 242]}, {'text': 'wildingout', 'indices': [243, 254]}, {'text': 'comedy', 'indices': [255, 262]}, {'text': 'TikTok', 'indices': [263, 270]}, {'text': 'shorts', 'indices': [271, 278]}, {'text': 'NBA2K23', 'indices': [279, 287]}]",en,,0,False,0,0,,1571182017701724160,1455277422560088064,Bozoing,False,0,0,,2022-09-18 14:01:50.132920,0.0,0.8,0.2,0.7579
4239,8901,8901,1499763123603050497,FuckPutinBot,"I'm a bot. Every minute of every day, I tell Putin to go fuck himself in various languages of the world. #IStandWithUkraine 🇺🇦",,14,224,272590,2022-03-04 15:06:25.000000,1571406680377724934,2022-09-18 07:52:02,0,"Pergi Fuck Yourself, Putin!
(Malay)

#RussiaInvadedUkraine #UkraineUnderAttack #StandWithUkraine #Ukraine","[{'text': 'RussiaInvadedUkraine', 'indices': [37, 58]}, {'text': 'UkraineUnderAttack', 'indices': [59, 78]}, {'text': 'StandWithUkraine', 'indices': [79, 96]}, {'text': 'Ukraine', 'indices': [97, 105]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-18 12:31:14.169976,0.322,0.678,0.0,-0.5848
12414,27236,27236,1421286347696791553,BertWillie2,"Believe in kindness of Mother Earth.
Hail your parents for their Greatness.
Don't let the 'kid in you' escape.
Tomorrow will come no matter what happens today.",somewhere in USA,74,39,4133,2021-07-31 01:48:04.000000,1571533503451525120,2022-09-18 16:15:59,0,"@EJ_Burrows smart woman. 
To Russia with Love: STOP sending your wonderful youth into #UkraineWar that only &amp; only #VladimirPutin wants!
NO ONE needs to die today ... especially for a dying dictator.
Love your children each and everyday.
@russianews247  #Ukraine","[{'text': 'UkraineWar', 'indices': [86, 97]}, {'text': 'VladimirPutin', 'indices': [119, 133]}, {'text': 'Ukraine', 'indices': [258, 266]}]",en,,2,False,0,0,,1571525543027171328,381777105,EJ_Burrows,False,0,0,,2022-09-18 21:08:43.109147,0.169,0.57,0.261,0.745
12186,26773,26773,117000756,PolishRoyalGoat,Everybody thinks you have to be rich to be Royalty. NAH! All you need is a Goat!!! Looking for Investors. https://t.co/ICjZyVNRat DM for info.,"Burbank, CA",1991,9952,165502,2010-02-24 06:40:36.000000,1571530922465595393,2022-09-18 16:05:44,0,@marshawright https://t.co/M0wcVLDeHq.                   #HappyWeekend          #HappySunday morning.            @marshawright 👑🐐👑#DeSantisDestroysFlorida 🐐🍳☕️🥞👑#PolishRoyaltyandtheGoat 👑❤️👑#StaySafe #Friends 👑❤️👑#animatedmockumentry👑❤️👑👑👑👑👑👑#Ukraine 👑👑👑👑👑👑,"[{'text': 'HappyWeekend', 'indices': [57, 70]}, {'text': 'HappySunday', 'indices': [80, 92]}, {'text': 'DeSantisDestroysFlorida', 'indices': [130, 154]}, {'text': 'PolishRoyaltyandtheGoat', 'indices': [161, 185]}, {'text': 'StaySafe', 'indices': [190, 199]}, {'text': 'Friends', 'indices': [200, 208]}, {'text': 'animatedmockumentry', 'indices': [213, 233]}, {'text': 'Ukraine', 'indices': [242, 250]}]",en,,0,False,0,0,,1571499608055975936,61608747,marshawright,False,0,0,,2022-09-18 18:36:08.298517,0.0,0.925,0.075,0.4767
2544,4650,4650,1560290161027698689,MaeveGoesMoo,"🤪ASU 2023 - GO SUN DEVILS🤪
✨TOURETTE’S SYNDROME✨",,20,3,37,2022-08-18 15:39:08.000000,1571364990640070657,2022-09-18 05:06:22,0,"I just published Ukrainian War Coverage is NOT Lacking https://t.co/BBhZZhDRWf 

I am so proud of my end product/post... so you should totally check it out! #MCO335 #UkraineRussianWar #media","[{'text': 'MCO335', 'indices': [157, 164]}, {'text': 'UkraineRussianWar', 'indices': [165, 183]}, {'text': 'media', 'indices': [184, 190]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-18 14:38:08.497275,0.114,0.761,0.125,0.0985
